           25         -999         -999         -999         -999         -999         -999         -999         -999         -999
            1            8            2           12            6         -999         -999         -999         -999         -999
            2           12            4           14         -999         -999         -999         -999         -999         -999
            5           11            7           13         -999         -999         -999         -999         -999         -999
            9           17           16           17           15         -999         -999         -999         -999         -999
           15           24           36           18           18         -999         -999         -999         -999         -999
           17           22           26           16         -999         -999         -999         -999         -999         -999
           17           29           35           15         -999         -999         -999         -999         -999         -999
           16           25           28           17         -999         -999         -999         -999         -999         -999
           15           21           20         -999         -999         -999         -999         -999         -999         -999
           15           23           22           13         -999         -999         -999         -999         -999         -999
           15           24           25           14         -999         -999         -999         -999         -999         -999
           15           21           21           12         -999         -999         -999         -999         -999         -999
           15           17           19           19         -999         -999         -999         -999         -999         -999
           14           18           18           12         -999         -999         -999         -999         -999         -999
           13           16           15           10         -999         -999         -999         -999         -999         -999
           12           15           18           10         -999         -999         -999         -999         -999         -999
           14           14           13           12         -999         -999         -999         -999         -999         -999
           12           18           21            8         -999         -999         -999         -999         -999         -999
           10           13           14           27         -999         -999         -999         -999         -999         -999
            9           14           13           24         -999         -999         -999         -999         -999         -999
           10           13           14           11         -999         -999         -999         -999         -999         -999
           10           13           13           23         -999         -999         -999         -999         -999         -999
           12           18           22           10         -999         -999         -999         -999         -999         -999
           10           13           13           10         -999         -999         -999         -999         -999         -999
            9           14           14           32         -999         -999         -999         -999         -999         -999
           11           13           14         1001         -999         -999         -999         -999         -999         -999
           11           12           11           11         -999         -999         -999         -999         -999         -999
            9           15           14            8         -999         -999         -999         -999         -999         -999
            9           13           14            8         -999         -999         -999         -999         -999         -999
            9           12           13         -999         -999         -999         -999         -999         -999         -999
            9           13           13            9         -999         -999         -999         -999         -999         -999
           10           14           14           22         -999         -999         -999         -999         -999         -999
            9           13           13            9         -999         -999         -999         -999         -999         -999
            8           12           13           25         -999         -999         -999         -999         -999         -999
            8           13           13           26         -999         -999         -999         -999         -999         -999
            9           14           15           28         -999         -999         -999         -999         -999         -999
            9           13           13           30         -999         -999         -999         -999         -999         -999
            9           15           15           36         -999         -999         -999         -999         -999         -999
           11           15           16            9         -999         -999         -999         -999         -999         -999
            8           13           13           21         -999         -999         -999         -999         -999         -999
            8           13           14           23         -999         -999         -999         -999         -999         -999
            8           12           12           35         -999         -999         -999         -999         -999         -999
