         317 ! number of rows     
         934 ! number of columns     
        1868 ! number of non-zero terms 
              1              1  1.0000000000000000E+00
              1              2  1.0000000000000000E+00
              1              3  1.0000000000000000E+00
              1              4  1.0000000000000000E+00
              1              5  1.0000000000000000E+00
              1              6  1.0000000000000000E+00
              1              7  1.0000000000000000E+00
              2              1 -1.0000000000000000E+00
              2              8  1.0000000000000000E+00
              2              9  1.0000000000000000E+00
              2             10  1.0000000000000000E+00
              2             11  1.0000000000000000E+00
              2             12  1.0000000000000000E+00
              3              2 -1.0000000000000000E+00
              3              8 -1.0000000000000000E+00
              3             13  1.0000000000000000E+00
              3             14  1.0000000000000000E+00
              3             15  1.0000000000000000E+00
              3             16  1.0000000000000000E+00
              3             17  1.0000000000000000E+00
              4             18  1.0000000000000000E+00
              4             19  1.0000000000000000E+00
              4             20  1.0000000000000000E+00
              4             21  1.0000000000000000E+00
              4             22  1.0000000000000000E+00
              5             18 -1.0000000000000000E+00
              5             23  1.0000000000000000E+00
              5             24  1.0000000000000000E+00
              5             25  1.0000000000000000E+00
              5             26  1.0000000000000000E+00
              6             23 -1.0000000000000000E+00
              6             27  1.0000000000000000E+00
              7             28  1.0000000000000000E+00
              7             29  1.0000000000000000E+00
              7             30  1.0000000000000000E+00
              8             31  1.0000000000000000E+00
              8             32  1.0000000000000000E+00
              8             33  1.0000000000000000E+00
              8             34  1.0000000000000000E+00
              8             35  1.0000000000000000E+00
              8             36  1.0000000000000000E+00
              9             31 -1.0000000000000000E+00
              9             37  1.0000000000000000E+00
              9             38  1.0000000000000000E+00
              9             39  1.0000000000000000E+00
              9             40  1.0000000000000000E+00
              9             41  1.0000000000000000E+00
             10             32 -1.0000000000000000E+00
             10             37 -1.0000000000000000E+00
             10             42  1.0000000000000000E+00
             10             43  1.0000000000000000E+00
             10             44  1.0000000000000000E+00
             11              3 -1.0000000000000000E+00
             11             45  1.0000000000000000E+00
             11             46  1.0000000000000000E+00
             11             47  1.0000000000000000E+00
             12             48  1.0000000000000000E+00
             12             49  1.0000000000000000E+00
             12             50  1.0000000000000000E+00
             12             51  1.0000000000000000E+00
             12             52  1.0000000000000000E+00
             13             48 -1.0000000000000000E+00
             13             53  1.0000000000000000E+00
             13             54  1.0000000000000000E+00
             13             55  1.0000000000000000E+00
             14             56  1.0000000000000000E+00
             14             57  1.0000000000000000E+00
             14             58  1.0000000000000000E+00
             14             59  1.0000000000000000E+00
             14             60  1.0000000000000000E+00
             14             61  1.0000000000000000E+00
             14             62  1.0000000000000000E+00
             14             63  1.0000000000000000E+00
             14             64  1.0000000000000000E+00
             15             56 -1.0000000000000000E+00
             15             65  1.0000000000000000E+00
             15             66  1.0000000000000000E+00
             15             67  1.0000000000000000E+00
             15             68  1.0000000000000000E+00
             15             69  1.0000000000000000E+00
             15             70  1.0000000000000000E+00
             15             71  1.0000000000000000E+00
             16             57 -1.0000000000000000E+00
             16             65 -1.0000000000000000E+00
             16             72  1.0000000000000000E+00
             16             73  1.0000000000000000E+00
             16             74  1.0000000000000000E+00
             17             58 -1.0000000000000000E+00
             17             66 -1.0000000000000000E+00
             17             72 -1.0000000000000000E+00
             17             75  1.0000000000000000E+00
             17             76  1.0000000000000000E+00
             17             77  1.0000000000000000E+00
             17             78  1.0000000000000000E+00
             18              4 -1.0000000000000000E+00
             18             13 -1.0000000000000000E+00
             18             45 -1.0000000000000000E+00
             18             79  1.0000000000000000E+00
             19             80  1.0000000000000000E+00
             19             81  1.0000000000000000E+00
             19             82  1.0000000000000000E+00
             19             83  1.0000000000000000E+00
             19             84  1.0000000000000000E+00
             19             85  1.0000000000000000E+00
             19             86  1.0000000000000000E+00
             19             87  1.0000000000000000E+00
             20             38 -1.0000000000000000E+00
             20             80 -1.0000000000000000E+00
             20             88  1.0000000000000000E+00
             20             89  1.0000000000000000E+00
             20             90  1.0000000000000000E+00
             20             91  1.0000000000000000E+00
             21             33 -1.0000000000000000E+00
             21             42 -1.0000000000000000E+00
             21             92  1.0000000000000000E+00
             21             93  1.0000000000000000E+00
             21             94  1.0000000000000000E+00
             22             81 -1.0000000000000000E+00
             22             95  1.0000000000000000E+00
             22             96  1.0000000000000000E+00
             22             97  1.0000000000000000E+00
             22             98  1.0000000000000000E+00
             22             99  1.0000000000000000E+00
             22            100  1.0000000000000000E+00
             22            101  1.0000000000000000E+00
             22            102  1.0000000000000000E+00
             22            103  1.0000000000000000E+00
             23             95 -1.0000000000000000E+00
             23            104  1.0000000000000000E+00
             23            105  1.0000000000000000E+00
             23            106  1.0000000000000000E+00
             23            107  1.0000000000000000E+00
             23            108  1.0000000000000000E+00
             23            109  1.0000000000000000E+00
             23            110  1.0000000000000000E+00
             24             96 -1.0000000000000000E+00
             24            104 -1.0000000000000000E+00
             24            111  1.0000000000000000E+00
             24            112  1.0000000000000000E+00
             24            113  1.0000000000000000E+00
             24            114  1.0000000000000000E+00
             24            115  1.0000000000000000E+00
             24            116  1.0000000000000000E+00
             25             97 -1.0000000000000000E+00
             25            105 -1.0000000000000000E+00
             25            111 -1.0000000000000000E+00
             25            117  1.0000000000000000E+00
             25            118  1.0000000000000000E+00
             25            119  1.0000000000000000E+00
             25            120  1.0000000000000000E+00
             25            121  1.0000000000000000E+00
             25            122  1.0000000000000000E+00
             26             98 -1.0000000000000000E+00
             26            112 -1.0000000000000000E+00
             26            117 -1.0000000000000000E+00
             26            123  1.0000000000000000E+00
             26            124  1.0000000000000000E+00
             26            125  1.0000000000000000E+00
             27            123 -1.0000000000000000E+00
             27            126  1.0000000000000000E+00
             27            127  1.0000000000000000E+00
             27            128  1.0000000000000000E+00
             28             82 -1.0000000000000000E+00
             28             99 -1.0000000000000000E+00
             28            113 -1.0000000000000000E+00
             28            118 -1.0000000000000000E+00
             28            124 -1.0000000000000000E+00
             28            126 -1.0000000000000000E+00
             28            129  1.0000000000000000E+00
             28            130  1.0000000000000000E+00
             28            131  1.0000000000000000E+00
             28            132  1.0000000000000000E+00
             28            133  1.0000000000000000E+00
             29            134  1.0000000000000000E+00
             29            135  1.0000000000000000E+00
             29            136  1.0000000000000000E+00
             29            137  1.0000000000000000E+00
             29            138  1.0000000000000000E+00
             29            139  1.0000000000000000E+00
             29            140  1.0000000000000000E+00
             30            134 -1.0000000000000000E+00
             30            141  1.0000000000000000E+00
             30            142  1.0000000000000000E+00
             30            143  1.0000000000000000E+00
             30            144  1.0000000000000000E+00
             31            135 -1.0000000000000000E+00
             31            141 -1.0000000000000000E+00
             31            145  1.0000000000000000E+00
             31            146  1.0000000000000000E+00
             31            147  1.0000000000000000E+00
             32             39 -1.0000000000000000E+00
             32             83 -1.0000000000000000E+00
             32             88 -1.0000000000000000E+00
             32            148  1.0000000000000000E+00
             32            149  1.0000000000000000E+00
             32            150  1.0000000000000000E+00
             33             84 -1.0000000000000000E+00
             33             89 -1.0000000000000000E+00
             33            100 -1.0000000000000000E+00
             33            129 -1.0000000000000000E+00
             33            148 -1.0000000000000000E+00
             33            151  1.0000000000000000E+00
             33            152  1.0000000000000000E+00
             33            153  1.0000000000000000E+00
             33            154  1.0000000000000000E+00
