        1472 ! number of rows     
        8205 ! number of columns     
       16410 ! number of non-zero terms 
              1              1  1.0000000000000000E+00
              1              2  1.0000000000000000E+00
              1              3  1.0000000000000000E+00
              1              4  1.0000000000000000E+00
              1              5  1.0000000000000000E+00
              1              6  1.0000000000000000E+00
              1              7  1.0000000000000000E+00
              1              8  1.0000000000000000E+00
              1              9  1.0000000000000000E+00
              2              1 -1.0000000000000000E+00
              2             10  1.0000000000000000E+00
              2             11  1.0000000000000000E+00
              2             12  1.0000000000000000E+00
              2             13  1.0000000000000000E+00
              2             14  1.0000000000000000E+00
              2             15  1.0000000000000000E+00
              2             16  1.0000000000000000E+00
              2             17  1.0000000000000000E+00
              2             18  1.0000000000000000E+00
              2             19  1.0000000000000000E+00
              2             20  1.0000000000000000E+00
              2             21  1.0000000000000000E+00
              3              2 -1.0000000000000000E+00
              3             10 -1.0000000000000000E+00
              3             22  1.0000000000000000E+00
              3             23  1.0000000000000000E+00
              3             24  1.0000000000000000E+00
              3             25  1.0000000000000000E+00
              3             26  1.0000000000000000E+00
              3             27  1.0000000000000000E+00
              3             28  1.0000000000000000E+00
              3             29  1.0000000000000000E+00
              3             30  1.0000000000000000E+00
              4              3 -1.0000000000000000E+00
              4             11 -1.0000000000000000E+00
              4             22 -1.0000000000000000E+00
              4             31  1.0000000000000000E+00
              4             32  1.0000000000000000E+00
              4             33  1.0000000000000000E+00
              4             34  1.0000000000000000E+00
              4             35  1.0000000000000000E+00
              4             36  1.0000000000000000E+00
              4             37  1.0000000000000000E+00
              4             38  1.0000000000000000E+00
              4             39  1.0000000000000000E+00
              5             40  1.0000000000000000E+00
              5             41  1.0000000000000000E+00
              5             42  1.0000000000000000E+00
              5             43  1.0000000000000000E+00
              5             44  1.0000000000000000E+00
              5             45  1.0000000000000000E+00
              5             46  1.0000000000000000E+00
              5             47  1.0000000000000000E+00
              5             48  1.0000000000000000E+00
              5             49  1.0000000000000000E+00
              5             50  1.0000000000000000E+00
              5             51  1.0000000000000000E+00
              6             40 -1.0000000000000000E+00
              6             52  1.0000000000000000E+00
              6             53  1.0000000000000000E+00
              6             54  1.0000000000000000E+00
              6             55  1.0000000000000000E+00
              6             56  1.0000000000000000E+00
              6             57  1.0000000000000000E+00
              6             58  1.0000000000000000E+00
              6             59  1.0000000000000000E+00
              6             60  1.0000000000000000E+00
              6             61  1.0000000000000000E+00
              6             62  1.0000000000000000E+00
              6             63  1.0000000000000000E+00
              7             41 -1.0000000000000000E+00
              7             52 -1.0000000000000000E+00
              7             64  1.0000000000000000E+00
              7             65  1.0000000000000000E+00
              7             66  1.0000000000000000E+00
              7             67  1.0000000000000000E+00
              7             68  1.0000000000000000E+00
              7             69  1.0000000000000000E+00
              7             70  1.0000000000000000E+00
              7             71  1.0000000000000000E+00
              7             72  1.0000000000000000E+00
              7             73  1.0000000000000000E+00
              7             74  1.0000000000000000E+00
              8             42 -1.0000000000000000E+00
              8             53 -1.0000000000000000E+00
              8             64 -1.0000000000000000E+00
              8             75  1.0000000000000000E+00
              8             76  1.0000000000000000E+00
              8             77  1.0000000000000000E+00
              8             78  1.0000000000000000E+00
              8             79  1.0000000000000000E+00
              8             80  1.0000000000000000E+00
              8             81  1.0000000000000000E+00
              8             82  1.0000000000000000E+00
              8             83  1.0000000000000000E+00
              9             84  1.0000000000000000E+00
              9             85  1.0000000000000000E+00
              9             86  1.0000000000000000E+00
              9             87  1.0000000000000000E+00
              9             88  1.0000000000000000E+00
              9             89  1.0000000000000000E+00
              9             90  1.0000000000000000E+00
              9             91  1.0000000000000000E+00
              9             92  1.0000000000000000E+00
              9             93  1.0000000000000000E+00
              9             94  1.0000000000000000E+00
              9             95  1.0000000000000000E+00
             10             84 -1.0000000000000000E+00
             10             96  1.0000000000000000E+00
             10             97  1.0000000000000000E+00
             10             98  1.0000000000000000E+00
             10             99  1.0000000000000000E+00
             10            100  1.0000000000000000E+00
             10            101  1.0000000000000000E+00
             10            102  1.0000000000000000E+00
             10            103  1.0000000000000000E+00
             10            104  1.0000000000000000E+00
             10            105  1.0000000000000000E+00
             10            106  1.0000000000000000E+00
             11             85 -1.0000000000000000E+00
             11             96 -1.0000000000000000E+00
             11            107  1.0000000000000000E+00
             11            108  1.0000000000000000E+00
             11            109  1.0000000000000000E+00
             11            110  1.0000000000000000E+00
             11            111  1.0000000000000000E+00
             11            112  1.0000000000000000E+00
             11            113  1.0000000000000000E+00
             11            114  1.0000000000000000E+00
             11            115  1.0000000000000000E+00
             11            116  1.0000000000000000E+00
             12             86 -1.0000000000000000E+00
             12             97 -1.0000000000000000E+00
             12            107 -1.0000000000000000E+00
             12            117  1.0000000000000000E+00
             12            118  1.0000000000000000E+00
             12            119  1.0000000000000000E+00
             12            120  1.0000000000000000E+00
             12            121  1.0000000000000000E+00
             12            122  1.0000000000000000E+00
             12            123  1.0000000000000000E+00
             12            124  1.0000000000000000E+00
             12            125  1.0000000000000000E+00
             13            126  1.0000000000000000E+00
             13            127  1.0000000000000000E+00
             13            128  1.0000000000000000E+00
             13            129  1.0000000000000000E+00
             13            130  1.0000000000000000E+00
             13            131  1.0000000000000000E+00
             13            132  1.0000000000000000E+00
             13            133  1.0000000000000000E+00
             13            134  1.0000000000000000E+00
             13            135  1.0000000000000000E+00
             13            136  1.0000000000000000E+00
             13            137  1.0000000000000000E+00
             13            138  1.0000000000000000E+00
             14            126 -1.0000000000000000E+00
             14            139  1.0000000000000000E+00
             14            140  1.0000000000000000E+00
             14            141  1.0000000000000000E+00
             14            142  1.0000000000000000E+00
             14            143  1.0000000000000000E+00
             14            144  1.0000000000000000E+00
             14            145  1.0000000000000000E+00
             14            146  1.0000000000000000E+00
             14            147  1.0000000000000000E+00
             14            148  1.0000000000000000E+00
             14            149  1.0000000000000000E+00
             15            127 -1.0000000000000000E+00
             15            139 -1.0000000000000000E+00
             15            150  1.0000000000000000E+00
             15            151  1.0000000000000000E+00
             15            152  1.0000000000000000E+00
             15            153  1.0000000000000000E+00
             15            154  1.0000000000000000E+00
             15            155  1.0000000000000000E+00
             15            156  1.0000000000000000E+00
             15            157  1.0000000000000000E+00
             15            158  1.0000000000000000E+00
             15            159  1.0000000000000000E+00
             16            128 -1.0000000000000000E+00
             16            140 -1.0000000000000000E+00
             16            150 -1.0000000000000000E+00
             16            160  1.0000000000000000E+00
             16            161  1.0000000000000000E+00
             16            162  1.0000000000000000E+00
             16            163  1.0000000000000000E+00
             16            164  1.0000000000000000E+00
             16            165  1.0000000000000000E+00
             16            166  1.0000000000000000E+00
             16            167  1.0000000000000000E+00
             16            168  1.0000000000000000E+00
             17            169  1.0000000000000000E+00
             17            170  1.0000000000000000E+00
             17            171  1.0000000000000000E+00
             17            172  1.0000000000000000E+00
             17            173  1.0000000000000000E+00
             17            174  1.0000000000000000E+00
             17            175  1.0000000000000000E+00
             17            176  1.0000000000000000E+00
             18            169 -1.0000000000000000E+00
             18            177  1.0000000000000000E+00
             18            178  1.0000000000000000E+00
             18            179  1.0000000000000000E+00
             18            180  1.0000000000000000E+00
             18            181  1.0000000000000000E+00
             18            182  1.0000000000000000E+00
