  0.0000000000E+00    0.7048603520E+01
  0.1500000000E+00    0.7048590982E+01
  0.3750000000E+00    0.7048567041E+01
  0.7125000000E+00    0.7048516143E+01
  0.1218750000E+01    0.7048390673E+01
  0.1978125000E+01    0.7048017554E+01
  0.3117187500E+01    0.7046599378E+01
  0.4825781250E+01    0.7039172148E+01
  0.7388671875E+01    0.6987786112E+01
  0.8527734375E+01    0.6890422266E+01
  0.9287109375E+01    0.6750771568E+01
  0.9793359375E+01    0.6602568485E+01
  0.1029960937E+02    0.6403837125E+01
  0.1080585937E+02    0.6149725132E+01
  0.1114335937E+02    0.5952344563E+01
  0.1148085937E+02    0.5738041683E+01
  0.1181835938E+02    0.5513939845E+01
  0.1215585938E+02    0.5286195682E+01
  0.1249335938E+02    0.5054081782E+01
  0.1283085938E+02    0.4822128218E+01
  0.1305585938E+02    0.4665517139E+01
  0.1328085938E+02    0.4507066085E+01
  0.1350585938E+02    0.4342154989E+01
  0.1373085937E+02    0.4169468506E+01
  0.1395585937E+02    0.3994305194E+01
  0.1418085937E+02    0.3827215684E+01
  0.1433085937E+02    0.3722174110E+01
  0.1448085937E+02    0.3621933356E+01
  0.1458085937E+02    0.3557169794E+01
  0.1468085937E+02    0.3493151592E+01
  0.1478085937E+02    0.3429021490E+01
  0.1488085937E+02    0.3366385195E+01
  0.1498085937E+02    0.3306047227E+01
  0.1508085937E+02    0.3247608321E+01
  0.1518085937E+02    0.3190836133E+01
  0.1528085937E+02    0.3137516896E+01
  0.1538085937E+02    0.3086173599E+01
  0.1548085937E+02    0.3036069848E+01
  0.1554752604E+02    0.3002616873E+01
  0.1561419271E+02    0.2971152915E+01
  0.1568085937E+02    0.2940262020E+01
  0.1574752604E+02    0.2910064657E+01
  0.1584752604E+02    0.2867401356E+01
  0.1594752604E+02    0.2827370083E+01
  0.1609752604E+02    0.2771340726E+01
  0.1624752604E+02    0.2719971391E+01
  0.1634752604E+02    0.2688306746E+01
  0.1644752604E+02    0.2657215201E+01
  0.1651419271E+02    0.2636594636E+01
  0.1658085937E+02    0.2615762668E+01
  0.1664752604E+02    0.2594525738E+01
  0.1671419271E+02    0.2575025659E+01
  0.1678085937E+02    0.2556191447E+01
  0.1688085937E+02    0.2529489313E+01
  0.1703085937E+02    0.2491372921E+01
  0.1718085937E+02    0.2454808781E+01
  0.1733085937E+02    0.2418639896E+01
  0.1748085937E+02    0.2382887609E+01
  0.1763085937E+02    0.2346608279E+01
  0.1778085937E+02    0.2309529188E+01
  0.1793085937E+02    0.2273727186E+01
  0.1808085937E+02    0.2239084988E+01
  0.1830585937E+02    0.2189997424E+01
  0.1853085937E+02    0.2144363044E+01
  0.1875585937E+02    0.2102323994E+01
  0.1898085937E+02    0.2065565092E+01
  0.1920585937E+02    0.2032939305E+01
  0.1943085937E+02    0.2004252315E+01
  0.1976835937E+02    0.1968961305E+01
  0.2010585937E+02    0.1939474795E+01
  0.2033085937E+02    0.1921845539E+01
  0.2055585937E+02    0.1906130299E+01
  0.2070585937E+02    0.1896388675E+01
  0.2085585937E+02    0.1887348242E+01
  0.2100585937E+02    0.1878824670E+01
  0.2115585937E+02    0.1870746701E+01
  0.2130585937E+02    0.1863226544E+01
  0.2153085937E+02    0.1853312217E+01
  0.2175585937E+02    0.1844568010E+01
  0.2209335937E+02    0.1833543042E+01
  0.2259960937E+02    0.1820561631E+01
  0.2335898437E+02    0.1806499770E+01
  0.2449804687E+02    0.1791978847E+01
  0.2563710937E+02    0.1781693311E+01
  0.2677617187E+02    0.1774720250E+01
  0.2848476562E+02    0.1769049188E+01
  0.3019335938E+02    0.1765908475E+01
  0.3190195313E+02    0.1764206707E+01
  0.3361054688E+02    0.1763298692E+01
  0.3531914063E+02    0.1762819465E+01
  0.3702773438E+02    0.1762568481E+01
  0.3873632812E+02    0.1762437739E+01
  0.4044492187E+02    0.1762369884E+01
  0.4215351562E+02    0.1762334759E+01
  0.4386210937E+02    0.1762316609E+01
  0.4557070312E+02    0.1762307241E+01
  0.4727929687E+02    0.1762302410E+01
  0.4898789062E+02    0.1762299921E+01
  0.5069648437E+02    0.1762298638E+01
  0.5240507812E+02    0.1762297982E+01
  0.5411367187E+02    0.1762297648E+01
