            1            0   1931487786   1886745701   1952539680   1700929633    695101799   1634168431   1702259060      3294240
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            1            0            0            0            0            0
            1            0            0            1            1            0            0            0            0            0
            1            0            0            1            1            0            0            0            0            0
            1            0            0            1            1            0            0            0            0            0
            1            0            0            1            1            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            1            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            0            0            0            0            0            0            0            0            0            0
