   0.5057075389E-13  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.3097324549E-03   0.3414846151E-05   0.3898853485E-07   0.2435138492E-12  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.5214806051E-04   0.1074154695E-04   0.2643582347E-06   0.7322549903E-11  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.5799124922E-05   0.3803401785E-04   0.2110008659E-06   0.1489463272E-09   0.1192188882E-14  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.4937318859E-05   0.8508380595E-05   0.1516587283E-07   0.5316230950E-09   0.5503447179E-11   0.3116340665E-15  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.3517444565E-06   0.2624166050E-06   0.3883880802E-08   0.1731952396E-10   0.3038169256E-12  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.4703022279E-06   0.1895866498E-07   0.1936469769E-09   0.5224566323E-11   0.4366326582E-13  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.8984361051E-07   0.7386470675E-09   0.2570684252E-09   0.9759953359E-11   0.7078548855E-13  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.2293678065E-07   0.1412878330E-08   0.2678187954E-10   0.5692009582E-14  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.4864341695E-07   0.3248712130E-08   0.1362394297E-09   0.9338049215E-12  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.2315326712E-07   0.1103927100E-08   0.5281086135E-10   0.1835588469E-12  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.2473925130E-07   0.2944818499E-09   0.1784403241E-10   0.3020339123E-11  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.1967431437E-06   0.2680969068E-08   0.2674155363E-09   0.1247717388E-11  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.2194920624E-06   0.5462288863E-08   0.2649196760E-10   0.8600963106E-14  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.1269593178E-07   0.2481578076E-08   0.1167905050E-09   0.1754411100E-12  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.2093192152E-06   0.6530043946E-08   0.9327232789E-10   0.1801581018E-12   0.1270906566E-13  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.2852604565E-07   0.6759430584E-10   0.5043458642E-11  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.4843099774E-08   0.9464550299E-09   0.1018653277E-10  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.1348066582E-07   0.2324347058E-09   0.5986046412E-11  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.6781867801E-08   0.2942347724E-10   0.8039726145E-12  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.5627020536E-07   0.1262698007E-10   0.1071421759E-10  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.5083052174E-08   0.5998117092E-09   0.6543397710E-11  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.1083291887E-07   0.1038220622E-08   0.1760358196E-10  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.3952464612E-07   0.2339485871E-08   0.1702246931E-10  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.1898145105E-09   0.2653264514E-12  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31  -0.1000000000E+31
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00
