4 5036 !dim number data 
0.07406131133073089 0.20087196121198989 0.0 0.0
0.08971440839806699 0.21417656129507376 0.0 0.0
0.07081086767134952 0.2205565382802109 0.0 0.0
0.07819552913338247 0.21186835359575817 0.0 0.0
0.588957455849403 0.2540836542115062 0.0 0.0
0.5932345894598415 0.22926296998395332 0.0 0.0
0.6114384090618489 0.24666932483909187 0.0 0.0
0.5978768181236978 0.24333864967818378 0.0 0.0
0.3274039584601755 0.5003265375927622 0.0 0.0
0.33071678582400305 0.5214330074772157 0.0 0.0
0.3102694839448163 0.5130884997933163 0.0 0.0
0.3227967427429983 0.5116160149544314 0.0 0.0
0.0766488971819695 0.560579144866762 0.0 0.0
0.04906982082193632 0.5699667981316496 0.0 0.0
0.06767676227013082 0.5448779087710443 0.0 0.0
0.06446516009134555 0.5584746172564853 0.0 0.0
0.09793200905701886 0.5364941454604403 0.0 0.0
0.08886444424074014 0.5522109816989597 0.0 0.0
0.07989230932890144 0.5365097456032419 0.0 0.0
0.0888962542088868 0.5417382909208807 0.0 0.0
0.056984507078461484 0.14603491602742102 0.0 0.0
0.041651066603729 0.15799838568360025 0.0 0.0
0.044648322169833 0.1288726827746955 0.0 0.0
0.04776129861734116 0.14430199482857226 0.0 0.0
0.6840833626019375 0.9182473747749452 0.0 0.0
0.6678176929057326 0.9211087639421264 0.0 0.0
0.6757287673694528 0.9012735828043712 0.0 0.0
0.6758766076257076 0.9135432405071476 0.0 0.0
0.4243347377102124 0.8347016050037183 0.0 0.0
0.4435722766510206 0.8189548997722932 0.0 0.0
0.4483752536677141 0.8444471069713968 0.0 0.0
0.438760756009649 0.8327012039158027 0.0 0.0
0.5176041796741798 0.7104762674190818 0.0 0.0
0.5149873476280198 0.689355541845584 0.0 0.0
0.5334021081421133 0.7000246305563125 0.0 0.0
0.5219978784814376 0.6999521466069928 0.0 0.0
0.8318271222693525 0.27754787773064754 0.0 0.0
0.8212380305673381 0.25688696943266187 0.0 0.0
0.8368630305673381 0.25688696943266187 0.0 0.0
0.8299760611346763 0.26377393886532374 0.0 0.0
0.5771600637889982 0.18342241120947053 0.0 0.0
0.5801983939454063 0.20424583586641412 0.0 0.0
0.558054823550078 0.19224489725343172 0.0 0.0
0.5718044270948275 0.19330438144310547 0.0 0.0
0.51890909742907 0.24155181747895413 0.0 0.0
0.5006019636693886 0.25606438904388895 0.0 0.0
0.49541200424330895 0.2404807140859121 0.0 0.0
0.5049743551139225 0.24603230686958508 0.0 0.0
0.9001532392838999 0.9290040431211996 0.0 0.0
0.9209691453579955 0.9248075855543135 0.0 0.0
0.9145116417365734 0.9465014334225339 0.0 0.0
0.911878008792823 0.9334376873660156 0.0 0.0
0.6303785570752325 0.484375 0.0 0.0
0.6303785570752325 0.453125 0.0 0.0
0.64651422830093 0.46875 0.0 0.0
0.635757114150465 0.46875 0.0 0.0
0.4529148395138363 0.9018214806757737 0.0 0.0
0.45777103149061554 0.9217011671320042 0.0 0.0
0.4392428894697309 0.9130125258477011 0.0 0.0
0.4499762534913943 0.912178391218493 0.0 0.0
0.7131113786113604 0.8952416880324 0.0 0.0
0.6888215826335977 0.8884648687776213 0.0 0.0
0.7042537532170347 0.8800708805509224 0.0 0.0
0.7020622381539976 0.8879258124536479 0.0 0.0
0.9831919831568987 0.7105395974930079 0.0 0.0
0.9685544976945408 0.7015333899720315 0.0 0.0
0.9903492961702879 0.6949145974930079 0.0 0.0
0.9806985923405759 0.7023291949860159 0.0 0.0
0.13883681076042534 0.8567318744426977 0.0 0.0
0.1533536002066828 0.8394079581546697 0.0 0.0
0.1564554535954438 0.8567514140588192 0.0 0.0
0.14954862152085066 0.8509637488853956 0.0 0.0
0.05799706617605755 0.45970658639173867 0.0 0.0
0.037823231354093684 0.4574805901344822 0.0 0.0
0.03965000674268937 0.434802341824211 0.0 0.0
0.045156768090946875 0.4506631727834773 0.0 0.0
0.4104395339615697 0.8002354919116836 0.0 0.0
0.4340883467244845 0.8079019960073649 0.0 0.0
0.41485080778367633 0.8236487012387901 0.0 0.0
0.41979289615657683 0.8105953963859461 0.0 0.0
0.39499624504729214 0.1910844971778162 0.0 0.0
0.3797241695947366 0.20023779025584984 0.0 0.0
0.37926596371895993 0.1669327037228101 0.0 0.0
0.3846621261203296 0.18608499705215872 0.0 0.0
0.005208333333333333 0.796875 0.0 0.0
0.005208333333333333 0.765625 0.0 0.0
0.020833333333333332 0.78125 0.0 0.0
0.010416666666666666 0.78125 0.0 0.0
0.36725971383726647 0.5859375 0.0 0.0
0.3440388553490659 0.578125 0.0 0.0
0.36725971383726647 0.5703125 0.0 0.0
0.359519427674533 0.578125 0.0 0.0
0.046875 0.8072916666666666 0.0 0.0
0.015625 0.8072916666666666 0.0 0.0
0.03125 0.7916666666666666 0.0 0.0
0.03125 0.8020833333333334 0.0 0.0
0.3358035596341342 0.38354277634878176 0.0 0.0
0.33653259871201935 0.35768373357473005 0.0 0.0
0.3594672316692307 0.3732453019847024 0.0 0.0
0.3439344633384614 0.37149060396940475 0.0 0.0
0.28248793640696807 0.8074592632087523 0.0 0.0
0.30557599824968507 0.8044563938970981 0.0 0.0
0.29591880266026066 0.8256416339737083 0.0 0.0
0.29466091243897125 0.8125190970265196 0.0 0.0
0.0755251330682754 0.817690311639704 0.0 0.0
0.10323289231171157 0.8141480708831401 0.0 0.0
0.08689277302966536 0.8368034873153797 0.0 0.0
0.08855026613655077 0.8228806232794078 0.0 0.0
0.22800532702309595 0.6444455750685325 0.0 0.0
0.2114295509653101 0.6491673917730041 0.0 0.0
0.2067541796572491 0.6325784554586934 0.0 0.0
0.21539635254855174 0.6420638074334101 0.0 0.0
0.28902398314473016 0.6449915499573705 0.0 0.0
0.2684556563626501 0.658202064066774 0.0 0.0
0.26701560894746673 0.6322587317049723 0.0 0.0
0.274831749484949 0.6451507819097055 0.0 0.0
0.5020273791453769 0.15934337967558976 0.0 0.0
0.4976143786345483 0.13413811198170578 0.0 0.0
0.5140957653114416 0.1478903579029782 0.0 0.0
0.504579174363789 0.14712394985342458 0.0 0.0
0.25302476839130383 0.060109160469892696 0.0 0.0
0.26512598469879617 0.0468368433143329 0.0 0.0
0.26832149153581564 0.06664210960426271 0.0 0.0
0.2621574148753052 0.057862704462829435 0.0 0.0
0.1457077538934655 0.894880177564244 0.0 0.0
0.13692534918212101 0.8705999292950913 0.0 0.0
0.15454399201713948 0.8706194689112129 0.0 0.0
0.14572569836424198 0.8786998585901827 0.0 0.0
0.11894645467836257 0.6449195906432749 0.0 0.0
0.11894645467836257 0.6761695906432749 0.0 0.0
0.10078581871345028 0.6734283625730993 0.0 0.0
0.11289290935672514 0.6648391812865496 0.0 0.0
0.13126234956323124 0.8472112809851361 0.0 0.0
0.1261576088066674 0.8186690402285722 0.0 0.0
0.14577913900948872 0.829887364697108 0.0 0.0
0.13439969912646246 0.831922561970272 0.0 0.0
0.10092771678296963 0.4479166666666667 0.0 0.0
0.0828975288742993 0.4166666666666667 0.0 0.0
0.10093972678579098 0.4166666666666667 0.0 0.0
0.09492165748101998 0.4270833333333333 0.0 0.0
0.02951388888888889 0.751736111111111 0.0 0.0
0.026909722222222224 0.7699652777777777 0.0 0.0
0.011284722222222224 0.7543402777777777 0.0 0.0
0.022569444444444448 0.7586805555555555 0.0 0.0
0.07334358364259759 0.31173987416749593 0.0 0.0
0.06265976308005462 0.3310841092030635 0.0 0.0
0.05245523175767547 0.3124306718478218 0.0 0.0
0.06281952616010923 0.3184182184061271 0.0 0.0
0.020833333333333332 0.84375 0.0 0.0
0.005208333333333333 0.859375 0.0 0.0
0.005208333333333333 0.828125 0.0 0.0
0.010416666666666666 0.84375 0.0 0.0
0.10069444444444446 0.71875 0.0 0.0
0.11892361111111112 0.703125 0.0 0.0
0.11892361111111112 0.734375 0.0 0.0
0.11284722222222222 0.71875 0.0 0.0
0.04253472222222223 0.7543402777777777 0.0 0.0
0.06336805555555557 0.7647569444444443 0.0 0.0
0.03993055555555556 0.7725694444444443 0.0 0.0
0.04861111111111111 0.7638888888888888 0.0 0.0
0.059895833333333336 0.7994791666666666 0.0 0.0
0.044270833333333336 0.7838541666666666 0.0 0.0
0.06770833333333333 0.7760416666666666 0.0 0.0
0.057291666666666664 0.7864583333333334 0.0 0.0
0.16725175541183238 0.8200959053230221 0.0 0.0
0.1752822154618909 0.800806334698565 0.0 0.0
0.189500824919726 0.8161166896447138 0.0 0.0
0.17734493193114975 0.8123396432221002 0.0 0.0
0.00390625 0.671875 0.0 0.0
0.00390625 0.640625 0.0 0.0
0.015625 0.65625 0.0 0.0
0.0078125 0.65625 0.0 0.0
0.015625 0.8177083333333334 0.0 0.0
0.046875 0.8177083333333334 0.0 0.0
0.03125 0.8333333333333334 0.0 0.0
0.03125 0.8229166666666666 0.0 0.0
0.002166676527471989 0.734375 0.0 0.0
0.002166676527471989 0.703125 0.0 0.0
0.008666706109887956 0.71875 0.0 0.0
0.004333353054943978 0.71875 0.0 0.0
0.04717627053760735 0.9302376704050109 0.0 0.0
0.05418653643217134 0.9090008611491465 0.0 0.0
0.06438141162324938 0.9241416353407207 0.0 0.0
0.05524807286434269 0.9211267222982927 0.0 0.0
