           20         -999         -999         -999         -999         -999         -999         -999         -999         -999
            2            5            4           10         -999         -999         -999         -999         -999         -999
            3            5            4           10         -999         -999         -999         -999         -999         -999
            4            8            8           10            9         -999         -999         -999         -999         -999
            6           16           35            9            7         -999         -999         -999         -999         -999
            7           21           23            8            9         -999         -999         -999         -999         -999
            8           16           15            8            8         -999         -999         -999         -999         -999
            8           19           16            8            8         -999         -999         -999         -999         -999
            7           13           15            8         -999         -999         -999         -999         -999         -999
            6           12           13            6         -999         -999         -999         -999         -999         -999
            7           10           10            7         -999         -999         -999         -999         -999         -999
            6           10           10            6         -999         -999         -999         -999         -999         -999
            6           10           10            6         -999         -999         -999         -999         -999         -999
            6           10           11            6         -999         -999         -999         -999         -999         -999
            5           10           12            7         -999         -999         -999         -999         -999         -999
            5           12           12            6         -999         -999         -999         -999         -999         -999
            5           11           13            7         -999         -999         -999         -999         -999         -999
            6           12           13            6         -999         -999         -999         -999         -999         -999
            6           12           13            6         -999         -999         -999         -999         -999         -999
            6           12           13            7         -999         -999         -999         -999         -999         -999
            6           12           12            7         -999         -999         -999         -999         -999         -999
            7           10           12            7         -999         -999         -999         -999         -999         -999
            6           11           12            7         -999         -999         -999         -999         -999         -999
            6           12           11         -999         -999         -999         -999         -999         -999         -999
            6           11           12         -999         -999         -999         -999         -999         -999         -999
            6           11           13         -999         -999         -999         -999         -999         -999         -999
            7           10           12         -999         -999         -999         -999         -999         -999         -999
            7           12           16         -999         -999         -999         -999         -999         -999         -999
            7           11           14         -999         -999         -999         -999         -999         -999         -999
            7           12           12         -999         -999         -999         -999         -999         -999         -999
            8           11           13         -999         -999         -999         -999         -999         -999         -999
            8           11           13         -999         -999         -999         -999         -999         -999         -999
            8           11           11           13         -999         -999         -999         -999         -999         -999
            9           11           13           13         -999         -999         -999         -999         -999         -999
            9           10           12         -999         -999         -999         -999         -999         -999         -999
            8           13           14         -999         -999         -999         -999         -999         -999         -999
            8           12           14         -999         -999         -999         -999         -999         -999         -999
           10           12           13         -999         -999         -999         -999         -999         -999         -999
            8           12           14         -999         -999         -999         -999         -999         -999         -999
            9           12           14         -999         -999         -999         -999         -999         -999         -999
            9           11           12         -999         -999         -999         -999         -999         -999         -999
            8           11           13         -999         -999         -999         -999         -999         -999         -999
            9           11           13         -999         -999         -999         -999         -999         -999         -999
           10           10           13         -999         -999         -999         -999         -999         -999         -999
            9            9           12         -999         -999         -999         -999         -999         -999         -999
            8            8           12         -999         -999         -999         -999         -999         -999         -999
            8            8           11         -999         -999         -999         -999         -999         -999         -999
            7            8            9         -999         -999         -999         -999         -999         -999         -999
            8            8           10           12         -999         -999         -999         -999         -999         -999
            8            8            8           10         -999         -999         -999         -999         -999         -999
            8            9            9            9         -999         -999         -999         -999         -999         -999
            8            9            9           11         -999         -999         -999         -999         -999         -999
            8            9            9           10         -999         -999         -999         -999         -999         -999
            8           10            9            9         -999         -999         -999         -999         -999         -999
            8            9            9           11         -999         -999         -999         -999         -999         -999
            8           10            9         -999         -999         -999         -999         -999         -999         -999
            9            9            8         -999         -999         -999         -999         -999         -999         -999
            8            8            8           10         -999         -999         -999         -999         -999         -999
            8            9            9            9         -999         -999         -999         -999         -999         -999
            8            9            8            9         -999         -999         -999         -999         -999         -999
            8            8            9         -999         -999         -999         -999         -999         -999         -999
            8            9           11         -999         -999         -999         -999         -999         -999         -999
            8            8         -999         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            8           11         -999         -999         -999         -999         -999         -999         -999         -999
            8           11         -999         -999         -999         -999         -999         -999         -999         -999
            8           10           12         -999         -999         -999         -999         -999         -999         -999
            9           11           11         -999         -999         -999         -999         -999         -999         -999
            9           11           12         -999         -999         -999         -999         -999         -999         -999
            9           10           12         -999         -999         -999         -999         -999         -999         -999
            9           11           12         -999         -999         -999         -999         -999         -999         -999
            9           10           10         -999         -999         -999         -999         -999         -999         -999
           10           10           10         -999         -999         -999         -999         -999         -999         -999
           10           10            9         -999         -999         -999         -999         -999         -999         -999
            9           10            9         -999         -999         -999         -999         -999         -999         -999
            8            9            9         -999         -999         -999         -999         -999         -999         -999
            8            9           10         -999         -999         -999         -999         -999         -999         -999
            8            9           10         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            8            8            9         -999         -999         -999         -999         -999         -999         -999
            9            7            7         -999         -999         -999         -999         -999         -999         -999
            8            8            9         -999         -999         -999         -999         -999         -999         -999
            8            7            7         -999         -999         -999         -999         -999         -999         -999
            8            7            7         -999         -999         -999         -999         -999         -999         -999
            8            7            8         -999         -999         -999         -999         -999         -999         -999
            8            8            8         -999         -999         -999         -999         -999         -999         -999
            7            7         -999         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            8           10         -999         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            7            9         -999         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            7            9         -999         -999         -999         -999         -999         -999         -999         -999
            7            9         -999         -999         -999         -999         -999         -999         -999         -999
            7            9         -999         -999         -999         -999         -999         -999         -999         -999
           10            9         -999         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            7            9         -999         -999         -999         -999         -999         -999         -999         -999
            7            9         -999         -999         -999         -999         -999         -999         -999         -999
            7            9         -999         -999         -999         -999         -999         -999         -999         -999
            7            9         -999         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            7            9         -999         -999         -999         -999         -999         -999         -999         -999
            7            9         -999         -999         -999         -999         -999         -999         -999         -999
            7           10         -999         -999         -999         -999         -999         -999         -999         -999
            8            9         -999         -999         -999         -999         -999         -999         -999         -999
            7         -999         -999         -999         -999         -999         -999         -999         -999         -999
            7         -999         -999         -999         -999         -999         -999         -999         -999         -999
            7         -999         -999         -999         -999         -999         -999         -999         -999         -999
            7         -999         -999         -999         -999         -999         -999         -999         -999         -999
            7         -999         -999         -999         -999         -999         -999         -999         -999         -999
            7         -999         -999         -999         -999         -999         -999         -999         -999         -999
            7         -999         -999         -999         -999         -999         -999         -999         -999         -999
            7         -999         -999         -999         -999         -999         -999         -999         -999         -999
            7         -999         -999         -999         -999         -999         -999         -999         -999         -999
