4 1212 !dim number data 
0.09375 0.23958333333333334 0.0 0.0
0.03125 0.23958333333333334 0.0 0.0
0.0625 0.20833333333333334 0.0 0.0
0.0625 0.22916666666666666 0.0 0.0
0.5168113456608648 0.12093476120179537 0.0 0.0
0.49815538583667557 0.16036760084226304 0.0 0.0
0.4739655835225129 0.11273510597389934 0.0 0.0
0.4963107716733511 0.13134582267265257 0.0 0.0
0.25366512345679015 0.3435570987654321 0.0 0.0
0.21055169753086422 0.36583719135802467 0.0 0.0
0.20534336419753088 0.3293788580246914 0.0 0.0
0.22318672839506173 0.3462577160493827 0.0 0.0
0.09375 0.6354166666666666 0.0 0.0
0.0625 0.6666666666666666 0.0 0.0
0.03125 0.6354166666666666 0.0 0.0
0.0625 0.6458333333333334 0.0 0.0
0.03125 0.7604166666666666 0.0 0.0
0.09375 0.7604166666666666 0.0 0.0
0.0625 0.7916666666666666 0.0 0.0
0.0625 0.7708333333333334 0.0 0.0
0.16014364756742805 0.9869791666666666 0.0 0.0
0.20307459026971222 0.9479166666666666 0.0 0.0
0.22264364756742805 0.9869791666666666 0.0 0.0
0.1952872951348561 0.9739583333333334 0.0 0.0
0.2855992186835961 0.9325710526795521 0.0 0.0
0.25400754034647005 0.973377138169888 0.0 0.0
0.23443848304875425 0.934314638169888 0.0 0.0
0.25801508069294016 0.9467542763397759 0.0 0.0
0.38000360569877145 0.7763788155937951 0.0 0.0
0.40732478580766807 0.8018563611766414 0.0 0.0
0.3676932426861892 0.830037716792334 0.0 0.0
0.3850072113975429 0.8027576311875902 0.0 0.0
0.734375 0.265625 0.0 0.0
0.71875 0.3125 0.0 0.0
0.703125 0.265625 0.0 0.0
0.71875 0.28125 0.0 0.0
0.9895833333333334 0.40625 0.0 0.0
0.9895833333333334 0.46875 0.0 0.0
0.9583333333333334 0.4375 0.0 0.0
0.9791666666666666 0.4375 0.0 0.0
0.5217430933242274 0.17346743039967794 0.0 0.0
0.5403990531484167 0.1340345907592103 0.0 0.0
0.5683164134727203 0.16513442420355887 0.0 0.0
0.5434861866484549 0.15754548178748234 0.0 0.0
