           1          35  !  dimensions
           8 -0.13395750957618677     
           9  -6.8632326347873640E-002
          10  0.11999458666383202     
          11 -0.10882781907915151     
          12  0.23077271700238497     
          13   3.4851791499575097E-002
          14  0.17873204987212563     
          15  -5.0287871781645628E-002
          16 -0.16774404864376119     
          17 -0.16318459344547726     
          18  0.13599257000932849     
          19  -2.0165311375279982E-002
          20  -7.6605464403781427E-003
          21  0.24184857487728995     
          22  0.10451064624417279     
          23  0.17972391447842301     
          24  0.16571139758043280     
          25 -0.15533788496684792     
          26   9.5215246368178345E-003
          27 -0.15942821908076954     
          28 -0.14473719482038916     
          29  -7.8013320331701427E-002
          30  0.25803887301159223     
          31  -9.8276125092869690E-002
          32 -0.13341778576398086     
          33   8.7715301686195860E-002
          34   5.9405631213700794E-002
          35  -3.7977325512257180E-002
 time     4.2562500000000005     
          35
           1  0.23321075048600132     
           2   5.4349349752773057E-002
           3   2.6621676897720818E-002
           4 -0.13282991894940344     
           5 -0.16897954521342112     
           6  0.22046559153137518     
           7  0.16713076195894980     
           8 -0.14581519021816541     
           9  -7.0878484645144804E-002
          10  0.13310086478212835     
          11 -0.11268793481410233     
          12  0.25316169157037005     
          13   4.5156377698557307E-002
          14  0.19674490008607462     
          15  -4.8735047104161433E-002
          16 -0.20288332511837545     
          17 -0.19401440743346818     
          18  0.15128294282517815     
          19  -1.5686014059748843E-002
          20  -2.1623822298980633E-003
          21  0.26729657604834883     
          22  0.11617905014749103     
          23  0.19717024024851759     
          24  0.18334804909691102     
          25 -0.17829857907541974     
          26   1.7859025530126676E-002
          27 -0.18639776792856777     
          28 -0.16039296866964481     
          29  -8.0037592578998007E-002
          30  0.29386873268135583     
          31 -0.10343311291847748     
          32 -0.14403231811565900     
          33   9.8862688625457759E-002
          34   7.0553018152962693E-002
          35  -3.5466164797957181E-002
 time     5.0156250000000009     
          35
           1  0.23414649610516036     
           2   5.5062840718900906E-002
           3   2.7513372877598245E-002
           4 -0.13439765600340331     
           5 -0.17835407705263406     
           6  0.22132599491191024     
           7  0.16819303183977280     
           8 -0.15003759788305399     
           9  -7.2343062765033758E-002
          10  0.13436436869271012     
          11 -0.11281525857945759     
          12  0.25617455385026955     
          13   4.6545339627590568E-002
          14  0.19821969334517706     
          15  -4.8204367141952566E-002
          16 -0.22582870408997457     
          17 -0.21237130500525259     
          18  0.15368917627309336     
          19  -1.4468015624657686E-002
          20  -1.8722162075702257E-003
          21  0.27065032325318006     
          22  0.11754022790128699     
          23  0.19841241146510086     
          24  0.18517018370776125     
          25 -0.18791836827291081     
          26   1.9267868383679082E-002
          27 -0.20024295640025619     
          28 -0.16488882614716738     
          29  -8.0148969742919920E-002
          30  0.30470858282152025     
          31 -0.10584941989730441     
          32 -0.14667868092149100     
          33   9.9882140513424339E-002
          34   7.1572470040929287E-002
          35  -3.5506854902121104E-002
 time     5.7750000000000012     
          35
           1  0.23263995001914095     
           2   5.6227572118220610E-002
           3   2.9634851007807741E-002
           4 -0.12964998573889283     
           5 -0.17855472508209705     
           6  0.21982953266598784     
           7  0.16786250315949872     
           8 -0.14767261312988422     
           9  -6.8905343132843661E-002
          10  0.13506456544077552     
          11 -0.10764192022406045     
          12  0.25602098600356105     
          13   4.8596848132215591E-002
          14  0.19738201800442856     
          15  -4.3927958801177135E-002
          16 -0.23829762210096814     
          17 -0.22009615930806350     
          18  0.15500341371147461     
          19  -1.0168656860455356E-002
          20   7.4568479605733467E-004
          21  0.26947080342453456     
          22  0.11900758194212818     
          23  0.19750773584044257     
          24  0.18490079468627743     
          25 -0.18629801698997250     
          26   2.2143735007342270E-002
          27 -0.20226775767214511     
          28 -0.16020881567484641     
          29  -7.5299641202290588E-002
          30  0.30916585514172346     
          31 -0.10282040100770180     
          32 -0.14191909438659461     
          33  0.10095790022889076     
          34   7.2648229756395691E-002
          35  -3.2002324176451803E-002
 time     6.5343750000000016     
          35
           1  0.22394393477487576     
           2   5.1514768025059464E-002
           3   2.6226501597325969E-002
           4 -0.12858420748310934     
           5 -0.17956019069086471     
           6  0.21116849331391710     
           7  0.16068309512684048     
           8 -0.14907898893779781     
           9  -6.9086583773248625E-002
          10  0.12927183433185285     
          11 -0.10666036484074279     
          12  0.24800057266269762     
          13   4.4658753525864549E-002
          14  0.18928213483715944     
          15  -4.4456392119893121E-002
          16 -0.24654196268308354     
          17 -0.22497524696623758     
          18  0.14920283701430007     
          19  -1.0969430596847409E-002
          20  -1.5604600807336572E-003
          21  0.26027269405915265     
          22  0.11412956580704307     
          23  0.18948097523533913     
          24  0.17738729468879286     
          25 -0.18472359639970426     
          26   1.9393787142904045E-002
          27 -0.20131822983150252     
          28 -0.15761129989220593     
          29  -7.4463543890697884E-002
          30  0.30318047026326628     
          31 -0.10297391472903401     
          32 -0.13997865873399515     
          33   9.5775270764878753E-002
          34   6.7465600292383687E-002
          35  -3.2725658096196632E-002
 time     7.2937500000000020     
          35
           1  0.23809788254330061     
           2   6.9888419748547148E-002
           3   4.5875290871970946E-002
           4 -0.10473966721096620     
           5 -0.15613837038730077     
           6  0.22531332171013527     
           7  0.17629663555711361     
           8 -0.12786585197086159     
           9  -4.5824644856167732E-002
          10  0.14631566605694860     
          11  -8.2968693549309885E-002
          12  0.26202018391927595     
          13   6.3620712952955211E-002
          14  0.20385287658440621     
          15  -2.2118100594130104E-002
          16 -0.22392795634958487     
          17 -0.19969317624808908     
          18  0.16576078032043473     
          19   1.0996891453649692E-002
          20   1.9382776179857918E-002
          21  0.27388682645018037     
          22  0.13194597312727988     
          23  0.20421584007620366     
          24  0.19247050320555698     
          25 -0.15851656024185412     
          26   3.9567813317466873E-002
          27 -0.17305281289429814     
          28 -0.13133687808072242     
          29  -5.0507246287133559E-002
          30  0.31753127404774628     
          31  -7.9314317101483886E-002
          32 -0.11451264763988056     
          33  0.11353236403671334     
          34   8.5222693564218271E-002
          35  -1.0058740021784449E-002
 time     8.0531250000000014     
          35
           1  0.22557705971892650     
           2   6.1324098649246456E-002
           3   3.8355305654472600E-002
           4 -0.10949645732205454     
           5 -0.16141857566103268     
           6  0.21267935315494868     
           7  0.16496440421452954     
           8 -0.13491501588708960     
           9  -5.0165689834264164E-002
          10  0.13629564236852881     
          11  -8.7653004315351349E-002
          12  0.24863331264885122     
          13   5.5476266060206468E-002
          14  0.19152015811534179     
          15  -2.7438296804638468E-002
          16 -0.22502038148259829     
          17 -0.19747227439160064     
          18  0.15497712886813034     
          19   5.2747700511702692E-003
          20   1.3023076788054177E-002
          21  0.26115735233810616     
          22  0.12256112147212714     
          23  0.19208760612131942     
          24  0.18054457947368371     
          25 -0.15999416187714291     
          26   3.2445624357266979E-002
          27 -0.17166741254767612     
          28 -0.13290973272460987     
          29  -5.4463964143719817E-002
          30  0.30335544007109622     
          31  -8.3077559184827870E-002
          32 -0.11685774678065516     
          33  0.10439949045152175     
          34   7.6089819979026682E-002
          35  -1.4940821371475314E-002
 time     8.8125000000000018     
          35
           1  0.22010680634942348     
           2   5.9387572007668914E-002
           3   3.7190429296782956E-002
           4 -0.10948166472881339     
           5 -0.16313501436150707     
           6  0.20698098125003772     
           7  0.16035218565528961     
           8 -0.13615971638035759     
           9  -4.8782403826460485E-002
          10  0.13281982307591636     
          11  -8.7224077253958227E-002
          12  0.24190100498841241     
          13   5.3828171609073161E-002
          14  0.18602479783375092     
          15  -2.6888492029860156E-002
          16 -0.21936934874246025     
          17 -0.18920990122178097     
          18  0.15061306012438599     
          19   5.3979478619398773E-003
          20   1.2755685308149578E-002
          21  0.25590950307060129     
          22  0.11966409462879407     
          23  0.18680148182457876     
          24  0.17535103898635920     
          25 -0.15618835744018170     
          26   3.1565587729554964E-002
          27 -0.16539323593951674     
          28 -0.12921650735043960     
          29  -5.2973259453951954E-002
          30  0.29525030332084873     
          31  -8.1093746950948412E-002
          32 -0.11380769240251166     
          33  0.10201834949065985     
          34   7.3708679018164788E-002
          35  -1.4092378578478578E-002
 time     9.9515625000000014     
          35
           1  0.21313203903041403     
           2   5.6551603188064098E-002
           3   3.5045712656485858E-002
           4 -0.11075848808875301     
           5 -0.16731905036560207     
           6  0.19960063167222228     
           7  0.15413005091308710     
           8 -0.13748888350854335     
           9  -4.7977072500382946E-002
          10  0.12784911732080254     
          11  -8.7776638156231601E-002
          12  0.23318376101688704     
          13   5.1247541483664900E-002
          14  0.17881173169053707     
          15  -2.7071110193179430E-002
          16 -0.21243962098493355     
          17 -0.18183698887422850     
          18  0.14441829771432163     
          19   4.3831983466642724E-003
          20   1.1523222974644030E-002
          21  0.24970310268646448     
          22  0.11547691620879914     
          23  0.17985108505618005     
          24  0.16841346752072955     
          25 -0.15235084767760407     
          26   2.9709766278904062E-002
          27 -0.16006449655022714     
          28 -0.12602647154358124     
          29  -5.2255140274100567E-002
          30  0.28456387297892038     
          31  -7.9322022931469338E-002
          32 -0.11112382586275381     
          33   9.8769979104843808E-002
          34   7.0460308632348742E-002
          35  -1.4240668271167982E-002
 time     11.090625000000001     
          35
           1  0.20580490790042424     
           2   5.2028970401904052E-002
           3   3.0909400397365370E-002
           4 -0.11302935821323883     
           5 -0.17072443816105135     
           6  0.19193935068798681     
           7  0.14720840597877691     
           8 -0.13936190060842357     
           9  -4.9128800824465475E-002
          10  0.12175389285816597     
          11  -8.9689968453510391E-002
          12  0.22464561087664039     
          13   4.6895015331339461E-002
          14  0.17123876985588460     
          15  -2.9288191370882181E-002
          16 -0.20835659725798900     
          17 -0.17918572316763515     
          18  0.13741913385090895     
          19   8.7024026231287876E-004
          20   8.0810851231900935E-003
          21  0.24311065012884223     
          22  0.10995279080608733     
          23  0.17246129724722645     
          24  0.16099742867400019     
          25 -0.15069518700169607     
          26   2.5820388236922343E-002
          27 -0.15841633107183464     
          28 -0.12525001046866316     
          29  -5.3595213919735776E-002
          30  0.27467376466542431     
          31  -7.9120518352717439E-002
          32 -0.11050244583005273     
          33   9.4012357539644598E-002
          34   6.5702687067149532E-002
          35  -1.6882934261844333E-002
 time     12.229687500000001     
          35
           1  0.20287066912778962     
           2   5.0832277632511531E-002
           3   2.9921484618119797E-002
           4 -0.11115405975438691     
           5 -0.16830475281879892     
           6  0.18879251043520642     
           7  0.14450028118100508     
           8 -0.13731945186250258     
           9  -4.7124010323877398E-002
          10  0.11954731199751235     
          11  -8.7852177998205952E-002
          12  0.22100192243279546     
          13   4.5824205144580125E-002
          14  0.16813723525167415     
          15  -2.8397631542583669E-002
          16 -0.20230805127275353     
          17 -0.17486668588609838     
          18  0.13462839031534862     
          19   2.1693764124186069E-004
          20   7.6738259732010818E-003
          21  0.24066221531897083     
          22  0.10811275560817518     
          23  0.16947462504132416     
          24  0.15798150576127001     
          25 -0.14626108633110080     
          26   2.5065227823602401E-002
          27 -0.15452546894284794     
          28 -0.12158785140230272     
          29  -5.1733089913671412E-002
          30  0.27024726547077160     
          31  -7.5552543999706456E-002
          32 -0.10681310525781353     
          33   9.2687269544808798E-002
          34   6.4377599072313732E-002
          35  -1.6644807962018535E-002
 time     13.368750000000000     
          35
           1  0.20158813171043427     
           2   5.0564548232791509E-002
           3   2.9763604069006175E-002
           4 -0.10858651746215227     
           5 -0.16472475700691949     
           6  0.18739232395449901     
           7  0.14334751011460942     
           8 -0.13477168954475613     
           9  -4.4856804545871695E-002
          10  0.11868266648801042     
          11  -8.5469867088808840E-002
          12  0.21934102343247744     
          13   4.5646098007407925E-002
          14  0.16675979966068857     
          15  -2.7051206561691542E-002
          16 -0.19729576731314558     
          17 -0.17117844572609922     
          18  0.13341414917650696     
          19   2.3433819027128669E-004
          20   7.9553860331767270E-003
          21  0.23964920250723440     
          22  0.10746446138249990     
          23  0.16816460447781031     
          24  0.15664925475303401     
          25 -0.14221019447275121     
          26   2.5096004624179741E-002
          27 -0.15100940611554831     
          28 -0.11807315178430673     
          29  -4.9530135544061542E-002
          30  0.26817083216714138     
          31  -7.1951873797494445E-002
          32 -0.10322111283585764     
          33   9.2351521961321209E-002
          34   6.4041851488826157E-002
          35  -1.5886601432994977E-002
 time     14.507812500000000     
          35
           1  0.20126173473895093     
           2   5.0806140236169119E-002
           3   3.0061696302785535E-002
           4 -0.10628849622192518     
           5 -0.16157478371202857     
           6  0.18700538629513866     
           7  0.14309535473893842     
           8 -0.13254388591605432     
           9  -4.2900793439157446E-002
          10  0.11859013963184638     
          11  -8.3348391897922230E-002
          12  0.21882271647661239     
          13   4.5946290877027285E-002
          14  0.16638410745750570     
          15  -2.5731763145908429E-002
          16 -0.19365932253193743     
          17 -0.16837706597348523     
          18  0.13312211762050913     
          19   6.2218122742340278E-004
          20   8.5460356164300880E-003
          21  0.23946005532361461     
          22  0.10749237452890283     
          23  0.16782684055720354     
          24  0.15629681356754213     
          25 -0.13910694947570390     
          26   2.5524910788697171E-002
          27 -0.14827731977006509     
          28 -0.11529570891893215     
          29  -4.7595266187490916E-002
          30  0.26744169382346639     
          31  -6.9064241742385610E-002
          32 -0.10037555849043238     
          33   9.2557968531494908E-002
          34   6.4248298058999842E-002
          35  -1.4983328544102382E-002
 time     15.646875000000000     
          35
           1  0.20114911388697346     
           2   5.1000921005329776E-002
           3   3.0284993063646501E-002
           4 -0.10478951131922661     
           5 -0.15950745748825479     
           6  0.18686275675960187     
           7  0.14302432852359803     
           8 -0.13110624393706688     
           9  -4.1654989907122256E-002
          10  0.11860532937260158     
          11  -8.1973409929856730E-002
          12  0.21861534638279093     
          13   4.6176959171742908E-002
          14  0.16624697055526938     
          15  -2.4881931862756435E-002
          16 -0.19145140628327084     
          17 -0.16664418111282694     
          18  0.13302707351445942     
          19   8.9055208397225837E-004
          20   8.9472928384276632E-003
          21  0.23941450427216854     
          22  0.10757154616744967     
          23  0.16771044482058364     
          24  0.15617140849657873     
          25 -0.13718155158786863     
          26   2.5830190203758856E-002
          27 -0.14657326096368137     
          28 -0.11355294195692954     
          29  -4.6355320270827290E-002
          30  0.26712995552755725     
          31  -6.7237746534962728E-002
          32  -9.8587104101844070E-002
          33   9.2734953348092786E-002
          34   6.4425282875597720E-002
          35  -1.4393735006934813E-002
 time     17.355468750000000     
          35
           1  0.20088031593594924     
           2   5.0927406754505307E-002
           3   3.0228419232300012E-002
           4 -0.10392603441078212     
           5 -0.15822741449802047     
           6  0.18657659777389948     
           7  0.14278282740665738     
           8 -0.13029362161420915     
           9  -4.0986793201264700E-002
          10  0.11841829658348235     
          11  -8.1203383607244342E-002
          12  0.21829167447968281     
          13   4.6128524233498121E-002
          14  0.16596397639725419     
          15  -2.4495845553144088E-002
          16 -0.19014142205898893     
          17 -0.16564135071470826     
          18  0.13276901366222466     
          19   8.6059963660361160E-004
          20   9.0155471675940589E-003
          21  0.23918388029515078     
          22  0.10742470837704804     
          23  0.16744067720990097     
          24  0.15589538129473937     
          25 -0.13604598931176126     
          26   2.5832192773558429E-002
          27 -0.14558508852460050     
          28 -0.11253480397832109     
          29  -4.5688743361573345E-002
          30  0.26674559829675004     
          31  -6.6154421216650966E-002
          32  -9.7535981630039001E-002
          33   9.2650838098345872E-002
          34   6.4341167625850820E-002
          35  -1.4194401630431777E-002
 time     19.064062499999999     
          35
           1  0.20065857082300168     
           2   5.0785801762349418E-002
           3   3.0093414387075877E-002
           4 -0.10365005709335172     
           5 -0.15776464235848306     
           6  0.18634824367387004     
           7  0.14257283652500308     
           8 -0.13004184154611534     
           9  -4.0799969182932515E-002
          10  0.11823123610646830     
          11  -8.0969895404282871E-002
          12  0.21804899040074424     
          13   4.5998624432136558E-002
          14  0.16573682674724732     
          15  -2.4435685113425466E-002
          16 -0.18968212017135722     
          17 -0.16530834740756636     
          18  0.13255155855502293     
          19   7.3591363914534162E-004
          20   8.9355121653100934E-003
          21  0.23897646865402630     
          22  0.10725305896581611     
          23  0.16721917793422378     
          24  0.15567094551866575     
          25 -0.13565648299734961     
          26   2.5723902530684697E-002
          27 -0.14525724343229848     
          28 -0.11219354887286921     
          29  -4.5502695162258147E-002
          30  0.26647967866747985     
          31  -6.5783132030095046E-002
          32  -9.7180193718842622E-002
          33   9.2505094649233816E-002
          34   6.4195424176738694E-002
          35  -1.4217040972412019E-002
 time     20.772656249999997     
          35
           1  0.20054110680307208     
           2   5.0700456095102209E-002
           3   3.0010608245014191E-002
           4 -0.10355767864035716     
           5 -0.15759275874931725     
           6  0.18622828533417377     
           7  0.14246037161264463     
           8 -0.12996009926502136     
           9  -4.0745492928371263E-002
          10  0.11812840534320330     
          11  -8.0895714661304588E-002
          12  0.21792360069744218     
          13   4.5918699631636653E-002
          14  0.16561732354474690     
          15  -2.4436018858644222E-002
          16 -0.18951548809454183     
          17 -0.16519210185574873     
          18  0.13243577996395947     
          19   6.5706073598308524E-004
          20   8.8759840564866053E-003
          21  0.23886435486769209     
          22  0.10715568806990605     
          23  0.16710209342878726     
          24  0.15555248644095659     
          25 -0.13551724097121792     
          26   2.5652925391509398E-002
          27 -0.14514285919178460     
          28 -0.11207357251589127     
          29  -4.5448926461879126E-002
          30  0.26634546812620236     
          31  -6.5650247873729486E-002
          32  -9.7054152705220498E-002
          33   9.2418154318973073E-002
          34   6.4108483846477979E-002
          35  -1.4252397593331727E-002
 time     22.481249999999996     
          35
           1  0.20048705863899588     
           2   5.0659038159058978E-002
           3   2.9970158038008461E-002
           4 -0.10352601499348069     
           5 -0.15752847249416546     
           6  0.18617330081767752     
           7  0.14240845093045787     
           8 -0.12993288788545906     
           9  -4.0729176009205559E-002
          10  0.11808057461792737     
          11  -8.0871538941872809E-002
          12  0.21786656953930619     
          13   4.5879816582036499E-002
          14  0.16556251008346959     
          15  -2.4442825421055615E-002
          16 -0.18945420996038204     
          17 -0.16515052417661055     
          18  0.13238238431334642     
          19   6.1811182590365229E-004
          20   8.8450975996783743E-003
          21  0.23881229813775651     
          22  0.10710954611505781     
          23  0.16704833217340895     
          24  0.15549807085452877     
          25 -0.13546655717788084     
          26   2.5617643132275485E-002
          27 -0.14510196129499114     
          28 -0.11203043061730461     
          29  -4.5433171105777596E-002
          30  0.26628510938913502     
          31  -6.5601794118925291E-002
          32  -9.7008565027680169E-002
          33   9.2376128055491599E-002
          34   6.4066457582996533E-002
          35  -1.4273419660936487E-002
 time     24.189843749999994     
          35
           1  0.20047157478461958     
           2   5.0648447876617333E-002
           3   2.9959933793589182E-002
           4 -0.10350732607179113     
           5 -0.15749674930990643     
           6  0.18615746679190273     
           7  0.14239388650704018     
           8 -0.12991600201551304     
           9  -4.0716465024273896E-002
          10  0.11806778896320935     
          11  -8.0855845585851502E-002
          12  0.21784996778009960     
          13   4.5870441956321936E-002
          14  0.16554674007826925     
          15  -2.4439735136660978E-002
          16 -0.18942388536312002     
          17 -0.16512779301022237     
          18  0.13236715017088455     
          19   6.0845394369653868E-004
          20   8.8387139978785712E-003
          21  0.23879755424946120     
          22  0.10709712688127948     
          23  0.16703303411660445     
          24  0.15548245134558528     
          25 -0.13544028572898950     
          26   2.5609682757617578E-002
          27 -0.14507947976807806     
          28 -0.11200706972207652     
          29  -4.5420851129244849E-002
          30  0.26626725840382187     
          31  -6.5576310008957334E-002
          32  -9.6984240373779687E-002
          33   9.2365307492192655E-002
          34   6.4055637019697589E-002
          35  -1.4275879250434300E-002
 time     25.898437499999993     
          35
           1  0.20046398299019266     
           2   5.0642730531711110E-002
           3   2.9954354112927521E-002
           4 -0.10350154241112240     
           5 -0.15748585910336754     
           6  0.18614974441733784     
           7  0.14238670426613115     
           8 -0.12991093156228220     
           9  -4.0712925315250240E-002
          10  0.11806141002746477     
          11  -8.0851236181508052E-002
          12  0.21784195843628157     
          13   4.5865329383425239E-002
          14  0.16553904158798366     
          15  -2.4440190986933216E-002
          16 -0.18941358957664420     
          17 -0.16512039356601474     
          18  0.13235965309980269     
          19   6.0308684206817904E-004
          20   8.8346517679071170E-003
          21  0.23879023705910427     
          22  0.10709070935081168     
          23  0.16702555660116908     
          24  0.15547480945741016     
          25 -0.13543152764754901     
          26   2.5605113640953830E-002
          27 -0.14507217223182012     
          28 -0.11199942301166356     
          29  -4.5417565163955773E-002
          30  0.26625878184973462     
          31  -6.5567831820666903E-002
          32  -9.6976220093395946E-002
          33   9.2359503488362332E-002
          34   6.4049833015867239E-002
          35  -1.4278413356374616E-002
 time     27.607031249999991     
          35
           1  0.20046105405725678     
           2   5.0640513333821496E-002
           3   2.9952188463763001E-002
           4 -0.10349930902919095     
           5 -0.15748165410177442     
           6  0.18614676689905965     
           7  0.14238396578082121     
           8 -0.12990897548874283     
           9  -4.0711497768373246E-002
          10  0.11805905221796872     
          11  -8.0849456283065266E-002
          12  0.21783887395165658     
          13   4.5863425917446937E-002
          14  0.16553607295838463     
          15  -2.4440441758858279E-002
          16 -0.18940962535791020     
          17 -0.16511752546813332     
          18  0.13235675986025788     
          19   6.0100067357011285E-004
          20   8.8330795402347013E-003
          21  0.23878740992859573     
          22  0.10708822639593626     
          23  0.16702269676806517     
          24  0.15547186202324034     
          25 -0.13542814308175546     
          26   2.5603414513730147E-002
          27 -0.14506933801177355     
