  0.0000000000E+00    0.1362979734E+02
  0.1500000000E+00    0.1187638781E+02
  0.3750000000E+00    0.9730810125E+01
  0.7125000000E+00    0.7327575330E+01
  0.1218750000E+01    0.4940265846E+01
  0.1978125000E+01    0.2915609097E+01
  0.3117187500E+01    0.1512671267E+01
  0.3876562500E+01    0.9907022178E+00
  0.4635937500E+01    0.7033422146E+00
  0.5142187500E+01    0.5812228939E+00
  0.5901562500E+01    0.4858244823E+00
  0.6407812500E+01    0.4478729649E+00
  0.6914062500E+01    0.4264874345E+00
  0.7420312500E+01    0.4155701626E+00
  0.7926562500E+01    0.4109517023E+00
  0.8685937500E+01    0.4104084697E+00
  0.9192187500E+01    0.4114548034E+00
  0.9698437500E+01    0.4131262535E+00
  0.1020468750E+02    0.4150408349E+00
  0.1071093750E+02    0.4169972581E+00
  0.1121718750E+02    0.4188586523E+00
  0.1172343750E+02    0.4205436655E+00
  0.1222968750E+02    0.4220006083E+00
  0.1273593750E+02    0.4231966902E+00
  0.1324218750E+02    0.4241345077E+00
  0.1374843750E+02    0.4248474282E+00
  0.1425468750E+02    0.4253841882E+00
  0.1476093750E+02    0.4257978856E+00
  0.1526718750E+02    0.4261483806E+00
  0.1577343750E+02    0.4264999449E+00
  0.1627968750E+02    0.4268554056E+00
  0.1678593750E+02    0.4271766138E+00
  0.1729218750E+02    0.4274406894E+00
  0.1779843750E+02    0.4276477717E+00
  0.1855781250E+02    0.4278754397E+00
  0.1906406250E+02    0.4279992413E+00
  0.1957031250E+02    0.4281085013E+00
  0.2007656250E+02    0.4282133281E+00
  0.2058281250E+02    0.4283090114E+00
  0.2108906250E+02    0.4283874690E+00
  0.2184843750E+02    0.4284633853E+00
  0.2260781250E+02    0.4285061986E+00
  0.2374687500E+02    0.4285327307E+00
  0.2488593750E+02    0.4285428770E+00
  0.2602500000E+02    0.4285466218E+00
  0.2773359375E+02    0.4285481795E+00
  0.2944218750E+02    0.4285486130E+00
  0.3115078125E+02    0.4285487357E+00
  0.3285937500E+02    0.4285487713E+00
  0.3456796875E+02    0.4285487819E+00
  0.3627656250E+02    0.4285487851E+00
  0.3798515625E+02    0.4285487861E+00
  0.3969375000E+02    0.4285487865E+00
  0.4140234375E+02    0.4285487866E+00
  0.4311093750E+02    0.4285487866E+00
  0.4481953125E+02    0.4285487866E+00
  0.4652812500E+02    0.4285487866E+00
  0.4823671875E+02    0.4285487866E+00
  0.4994531250E+02    0.4285487866E+00
  0.5165390625E+02    0.4285487866E+00
  0.5336250000E+02    0.4285487866E+00
  0.5507109375E+02    0.4285487866E+00
  0.5677968750E+02    0.4285487866E+00
