          121         -999         -999         -999         -999         -999         -999         -999         -999         -999
           17         -999         -999         -999         -999         -999         -999         -999         -999         -999
           17         -999         -999         -999         -999         -999         -999         -999         -999         -999
           19           24           25           20         -999         -999         -999         -999         -999         -999
           19           24           18           19         -999         -999         -999         -999         -999         -999
           19           24           21           17         -999         -999         -999         -999         -999         -999
           17           18           22           20         -999         -999         -999         -999         -999         -999
           17           18           17           20         -999         -999         -999         -999         -999         -999
           15           17           16           21         -999         -999         -999         -999         -999         -999
           15           18           18           17         -999         -999         -999         -999         -999         -999
           14           21           19           17         -999         -999         -999         -999         -999         -999
           12           15           16           14         -999         -999         -999         -999         -999         -999
           11           17           16           15         -999         -999         -999         -999         -999         -999
           10           27           23           14         -999         -999         -999         -999         -999         -999
           12           23           21           12         -999         -999         -999         -999         -999         -999
           13           22           22           13           13         -999         -999         -999         -999         -999
           13           24           20           14         -999         -999         -999         -999         -999         -999
           15           23           20           14         -999         -999         -999         -999         -999         -999
           15           18           22           21         -999         -999         -999         -999         -999         -999
           17           20           23           20         -999         -999         -999         -999         -999         -999
           15           23           23           16         -999         -999         -999         -999         -999         -999
           16           23           22           16         -999         -999         -999         -999         -999         -999
           16           25           23           15         -999         -999         -999         -999         -999         -999
           15           23           23           16         -999         -999         -999         -999         -999         -999
           15           21           23           15         -999         -999         -999         -999         -999         -999
           16           21           24           16         -999         -999         -999         -999         -999         -999
           16           24           23           18         -999         -999         -999         -999         -999         -999
           15           22           24           18         -999         -999         -999         -999         -999         -999
           16           22           23           19         -999         -999         -999         -999         -999         -999
           16           21           20           20         -999         -999         -999         -999         -999         -999
           16           21           25           20         -999         -999         -999         -999         -999         -999
           14           23           24           22         -999         -999         -999         -999         -999         -999
           18           23           25           23         -999         -999         -999         -999         -999         -999
           19           16           26           29         -999         -999         -999         -999         -999         -999
           18           20           23         -999         -999         -999         -999         -999         -999         -999
           19           21           22         -999         -999         -999         -999         -999         -999         -999
           18           22           19         -999         -999         -999         -999         -999         -999         -999
           17           20           23         -999         -999         -999         -999         -999         -999         -999
           17           21           23         -999         -999         -999         -999         -999         -999         -999
           18           23           22           26         -999         -999         -999         -999         -999         -999
           18           21           23           30         -999         -999         -999         -999         -999         -999
           16           20           23           26         -999         -999         -999         -999         -999         -999
           15           19           22           26         -999         -999         -999         -999         -999         -999
           16           19           22           26         -999         -999         -999         -999         -999         -999
           17           20           22           27         -999         -999         -999         -999         -999         -999
           22           25           28           33         -999         -999         -999         -999         -999         -999
           22           28           27           29         -999         -999         -999         -999         -999         -999
           22           26           28           31         -999         -999         -999         -999         -999         -999
           21           23           26           28         -999         -999         -999         -999         -999         -999
           20           22           24           29         -999         -999         -999         -999         -999         -999
           20           22           22           27         -999         -999         -999         -999         -999         -999
           22           25           29           35         -999         -999         -999         -999         -999         -999
           16           16           19           23         -999         -999         -999         -999         -999         -999
           17           18           13           21         -999         -999         -999         -999         -999         -999
           18           18           17           20         -999         -999         -999         -999         -999         -999
           18           17           15           18         -999         -999         -999         -999         -999         -999
           21           23           22           27         -999         -999         -999         -999         -999         -999
           19           21           23         -999         -999         -999         -999         -999         -999         -999
           20           20           22         -999         -999         -999         -999         -999         -999         -999
           18           19           21           27         -999         -999         -999         -999         -999         -999
           14           22           18           22         -999         -999         -999         -999         -999         -999
           13           22           21           22         -999         -999         -999         -999         -999         -999
           13           21           22           25         -999         -999         -999         -999         -999         -999
           14           20           23           26         -999         -999         -999         -999         -999         -999
           18           20           23         -999         -999         -999         -999         -999         -999         -999
           18           20           25         -999         -999         -999         -999         -999         -999         -999
           20           12           22         -999         -999         -999         -999         -999         -999         -999
           20           15           18           25         -999         -999         -999         -999         -999         -999
           22           19           18           25         -999         -999         -999         -999         -999         -999
           19           18           19           25         -999         -999         -999         -999         -999         -999
           19           17           20         -999         -999         -999         -999         -999         -999         -999
           18           19           24         -999         -999         -999         -999         -999         -999         -999
           20           19           22         -999         -999         -999         -999         -999         -999         -999
           19           23           18           25         -999         -999         -999         -999         -999         -999
