            1        22059   1931487786   1886745701   1952539680   1700929633    544106855            0          256            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            1            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            1            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
            1            0            0            0            0            0            0            0            0            0
